path,fn,spec,pos,mID,time,rID,sID,label,split
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos08_RC2_75k_0000\Z02_Pos08_RC2_75k_0000_1307031452\Wav\Z02_Pos08_RC2_75k_0000_1307031452_00001_14_Ch1.wav,Z02_Pos08_RC2_75k_0000_1307031452_00001_14_Ch1.wav,Z02,Pos08,0000,1307031452,00001,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos08_RC2_75k_0000\Z02_Pos08_RC2_75k_0000_1307031452\Wav\Z02_Pos08_RC2_75k_0000_1307031452_00001_14_Ch2.wav,Z02_Pos08_RC2_75k_0000_1307031452_00001_14_Ch2.wav,Z02,Pos08,0000,1307031452,00001,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos09_RC2_75k_0000\Z02_Pos09_RC2_75k_0000_1307031453\Wav\Z02_Pos09_RC2_75k_0000_1307031453_00000_14_Ch1.wav,Z02_Pos09_RC2_75k_0000_1307031453_00000_14_Ch1.wav,Z02,Pos09,0000,1307031453,00000,Ch1,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos09_RC2_75k_0000\Z02_Pos09_RC2_75k_0000_1307031453\Wav\Z02_Pos09_RC2_75k_0000_1307031453_00000_14_Ch2.wav,Z02_Pos09_RC2_75k_0000_1307031453_00000_14_Ch2.wav,Z02,Pos09,0000,1307031453,00000,Ch2,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos09_RC2_75k_0000\Z02_Pos09_RC2_75k_0000_1307031453\Wav\Z02_Pos09_RC2_75k_0000_1307031453_00001_14_Ch1.wav,Z02_Pos09_RC2_75k_0000_1307031453_00001_14_Ch1.wav,Z02,Pos09,0000,1307031453,00001,Ch1,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos09_RC2_75k_0000\Z02_Pos09_RC2_75k_0000_1307031453\Wav\Z02_Pos09_RC2_75k_0000_1307031453_00001_14_Ch2.wav,Z02_Pos09_RC2_75k_0000_1307031453_00001_14_Ch2.wav,Z02,Pos09,0000,1307031453,00001,Ch2,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos00_RC2_75k_0000\Z03_Pos00_RC2_75k_0000_1307031504\Wav\Z03_Pos00_RC2_75k_0000_1307031504_00000_14_Ch1.wav,Z03_Pos00_RC2_75k_0000_1307031504_00000_14_Ch1.wav,Z03,Pos00,0000,1307031504,00000,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos00_RC2_75k_0000\Z03_Pos00_RC2_75k_0000_1307031504\Wav\Z03_Pos00_RC2_75k_0000_1307031504_00000_14_Ch2.wav,Z03_Pos00_RC2_75k_0000_1307031504_00000_14_Ch2.wav,Z03,Pos00,0000,1307031504,00000,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos00_RC2_75k_0000\Z03_Pos00_RC2_75k_0000_1307031504\Wav\Z03_Pos00_RC2_75k_0000_1307031504_00001_14_Ch1.wav,Z03_Pos00_RC2_75k_0000_1307031504_00001_14_Ch1.wav,Z03,Pos00,0000,1307031504,00001,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos00_RC2_75k_0000\Z03_Pos00_RC2_75k_0000_1307031504\Wav\Z03_Pos00_RC2_75k_0000_1307031504_00001_14_Ch2.wav,Z03_Pos00_RC2_75k_0000_1307031504_00001_14_Ch2.wav,Z03,Pos00,0000,1307031504,00001,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos01_RC2_75k_0000\Z03_Pos01_RC2_75k_0000_1307031504\Wav\Z03_Pos01_RC2_75k_0000_1307031504_00000_14_Ch1.wav,Z03_Pos01_RC2_75k_0000_1307031504_00000_14_Ch1.wav,Z03,Pos01,0000,1307031504,00000,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos01_RC2_75k_0000\Z03_Pos01_RC2_75k_0000_1307031504\Wav\Z03_Pos01_RC2_75k_0000_1307031504_00000_14_Ch2.wav,Z03_Pos01_RC2_75k_0000_1307031504_00000_14_Ch2.wav,Z03,Pos01,0000,1307031504,00000,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos01_RC2_75k_0000\Z03_Pos01_RC2_75k_0000_1307031504\Wav\Z03_Pos01_RC2_75k_0000_1307031504_00001_14_Ch1.wav,Z03_Pos01_RC2_75k_0000_1307031504_00001_14_Ch1.wav,Z03,Pos01,0000,1307031504,00001,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos01_RC2_75k_0000\Z03_Pos01_RC2_75k_0000_1307031504\Wav\Z03_Pos01_RC2_75k_0000_1307031504_00001_14_Ch2.wav,Z03_Pos01_RC2_75k_0000_1307031504_00001_14_Ch2.wav,Z03,Pos01,0000,1307031504,00001,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos02_RC2_75k_0000\Z03_Pos02_RC2_75k_0000_1307031505\Wav\Z03_Pos02_RC2_75k_0000_1307031505_00000_14_Ch1.wav,Z03_Pos02_RC2_75k_0000_1307031505_00000_14_Ch1.wav,Z03,Pos02,0000,1307031505,00000,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos02_RC2_75k_0000\Z03_Pos02_RC2_75k_0000_1307031505\Wav\Z03_Pos02_RC2_75k_0000_1307031505_00000_14_Ch2.wav,Z03_Pos02_RC2_75k_0000_1307031505_00000_14_Ch2.wav,Z03,Pos02,0000,1307031505,00000,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos02_RC2_75k_0000\Z03_Pos02_RC2_75k_0000_1307031505\Wav\Z03_Pos02_RC2_75k_0000_1307031505_00001_14_Ch1.wav,Z03_Pos02_RC2_75k_0000_1307031505_00001_14_Ch1.wav,Z03,Pos02,0000,1307031505,00001,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos02_RC2_75k_0000\Z03_Pos02_RC2_75k_0000_1307031505\Wav\Z03_Pos02_RC2_75k_0000_1307031505_00001_14_Ch2.wav,Z03_Pos02_RC2_75k_0000_1307031505_00001_14_Ch2.wav,Z03,Pos02,0000,1307031505,00001,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos03_RC2_75k_0000\Z03_Pos03_RC2_75k_0000_1307031505\Wav\Z03_Pos03_RC2_75k_0000_1307031505_00000_14_Ch1.wav,Z03_Pos03_RC2_75k_0000_1307031505_00000_14_Ch1.wav,Z03,Pos03,0000,1307031505,00000,Ch1,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos03_RC2_75k_0000\Z03_Pos03_RC2_75k_0000_1307031505\Wav\Z03_Pos03_RC2_75k_0000_1307031505_00000_14_Ch2.wav,Z03_Pos03_RC2_75k_0000_1307031505_00000_14_Ch2.wav,Z03,Pos03,0000,1307031505,00000,Ch2,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos03_RC2_75k_0000\Z03_Pos03_RC2_75k_0000_1307031505\Wav\Z03_Pos03_RC2_75k_0000_1307031505_00001_14_Ch1.wav,Z03_Pos03_RC2_75k_0000_1307031505_00001_14_Ch1.wav,Z03,Pos03,0000,1307031505,00001,Ch1,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos03_RC2_75k_0000\Z03_Pos03_RC2_75k_0000_1307031505\Wav\Z03_Pos03_RC2_75k_0000_1307031505_00001_14_Ch2.wav,Z03_Pos03_RC2_75k_0000_1307031505_00001_14_Ch2.wav,Z03,Pos03,0000,1307031505,00001,Ch2,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos04_RC2_75k_0000\Z03_Pos04_RC2_75k_0000_1307031506\Wav\Z03_Pos04_RC2_75k_0000_1307031506_00000_14_Ch1.wav,Z03_Pos04_RC2_75k_0000_1307031506_00000_14_Ch1.wav,Z03,Pos04,0000,1307031506,00000,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos04_RC2_75k_0000\Z03_Pos04_RC2_75k_0000_1307031506\Wav\Z03_Pos04_RC2_75k_0000_1307031506_00000_14_Ch2.wav,Z03_Pos04_RC2_75k_0000_1307031506_00000_14_Ch2.wav,Z03,Pos04,0000,1307031506,00000,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos04_RC2_75k_0000\Z03_Pos04_RC2_75k_0000_1307031506\Wav\Z03_Pos04_RC2_75k_0000_1307031506_00001_14_Ch1.wav,Z03_Pos04_RC2_75k_0000_1307031506_00001_14_Ch1.wav,Z03,Pos04,0000,1307031506,00001,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos04_RC2_75k_0000\Z03_Pos04_RC2_75k_0000_1307031506\Wav\Z03_Pos04_RC2_75k_0000_1307031506_00001_14_Ch2.wav,Z03_Pos04_RC2_75k_0000_1307031506_00001_14_Ch2.wav,Z03,Pos04,0000,1307031506,00001,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos05_RC2_75k_0000\Z03_Pos05_RC2_75k_0000_1307031506\Wav\Z03_Pos05_RC2_75k_0000_1307031506_00000_14_Ch1.wav,Z03_Pos05_RC2_75k_0000_1307031506_00000_14_Ch1.wav,Z03,Pos05,0000,1307031506,00000,Ch1,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos05_RC2_75k_0000\Z03_Pos05_RC2_75k_0000_1307031506\Wav\Z03_Pos05_RC2_75k_0000_1307031506_00000_14_Ch2.wav,Z03_Pos05_RC2_75k_0000_1307031506_00000_14_Ch2.wav,Z03,Pos05,0000,1307031506,00000,Ch2,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos05_RC2_75k_0000\Z03_Pos05_RC2_75k_0000_1307031506\Wav\Z03_Pos05_RC2_75k_0000_1307031506_00001_14_Ch1.wav,Z03_Pos05_RC2_75k_0000_1307031506_00001_14_Ch1.wav,Z03,Pos05,0000,1307031506,00001,Ch1,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos05_RC2_75k_0000\Z03_Pos05_RC2_75k_0000_1307031506\Wav\Z03_Pos05_RC2_75k_0000_1307031506_00001_14_Ch2.wav,Z03_Pos05_RC2_75k_0000_1307031506_00001_14_Ch2.wav,Z03,Pos05,0000,1307031506,00001,Ch2,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos06_RC2_75k_0000\Z03_Pos06_RC2_75k_0000_1307031507\Wav\Z03_Pos06_RC2_75k_0000_1307031507_00000_14_Ch1.wav,Z03_Pos06_RC2_75k_0000_1307031507_00000_14_Ch1.wav,Z03,Pos06,0000,1307031507,00000,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos06_RC2_75k_0000\Z03_Pos06_RC2_75k_0000_1307031507\Wav\Z03_Pos06_RC2_75k_0000_1307031507_00000_14_Ch2.wav,Z03_Pos06_RC2_75k_0000_1307031507_00000_14_Ch2.wav,Z03,Pos06,0000,1307031507,00000,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos06_RC2_75k_0000\Z03_Pos06_RC2_75k_0000_1307031507\Wav\Z03_Pos06_RC2_75k_0000_1307031507_00001_14_Ch1.wav,Z03_Pos06_RC2_75k_0000_1307031507_00001_14_Ch1.wav,Z03,Pos06,0000,1307031507,00001,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos06_RC2_75k_0000\Z03_Pos06_RC2_75k_0000_1307031507\Wav\Z03_Pos06_RC2_75k_0000_1307031507_00001_14_Ch2.wav,Z03_Pos06_RC2_75k_0000_1307031507_00001_14_Ch2.wav,Z03,Pos06,0000,1307031507,00001,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos07_RC2_75k_0000\Z03_Pos07_RC2_75k_0000_1307031507\Wav\Z03_Pos07_RC2_75k_0000_1307031507_00000_14_Ch1.wav,Z03_Pos07_RC2_75k_0000_1307031507_00000_14_Ch1.wav,Z03,Pos07,0000,1307031507,00000,Ch1,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos07_RC2_75k_0000\Z03_Pos07_RC2_75k_0000_1307031507\Wav\Z03_Pos07_RC2_75k_0000_1307031507_00000_14_Ch2.wav,Z03_Pos07_RC2_75k_0000_1307031507_00000_14_Ch2.wav,Z03,Pos07,0000,1307031507,00000,Ch2,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos07_RC2_75k_0000\Z03_Pos07_RC2_75k_0000_1307031507\Wav\Z03_Pos07_RC2_75k_0000_1307031507_00001_14_Ch1.wav,Z03_Pos07_RC2_75k_0000_1307031507_00001_14_Ch1.wav,Z03,Pos07,0000,1307031507,00001,Ch1,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos07_RC2_75k_0000\Z03_Pos07_RC2_75k_0000_1307031507\Wav\Z03_Pos07_RC2_75k_0000_1307031507_00001_14_Ch2.wav,Z03_Pos07_RC2_75k_0000_1307031507_00001_14_Ch2.wav,Z03,Pos07,0000,1307031507,00001,Ch2,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos08_RC2_75k_0000\Z03_Pos08_RC2_75k_0000_1307031508\Wav\Z03_Pos08_RC2_75k_0000_1307031508_00000_14_Ch1.wav,Z03_Pos08_RC2_75k_0000_1307031508_00000_14_Ch1.wav,Z03,Pos08,0000,1307031508,00000,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos08_RC2_75k_0000\Z03_Pos08_RC2_75k_0000_1307031508\Wav\Z03_Pos08_RC2_75k_0000_1307031508_00000_14_Ch2.wav,Z03_Pos08_RC2_75k_0000_1307031508_00000_14_Ch2.wav,Z03,Pos08,0000,1307031508,00000,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos08_RC2_75k_0000\Z03_Pos08_RC2_75k_0000_1307031508\Wav\Z03_Pos08_RC2_75k_0000_1307031508_00001_14_Ch1.wav,Z03_Pos08_RC2_75k_0000_1307031508_00001_14_Ch1.wav,Z03,Pos08,0000,1307031508,00001,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos08_RC2_75k_0000\Z03_Pos08_RC2_75k_0000_1307031508\Wav\Z03_Pos08_RC2_75k_0000_1307031508_00001_14_Ch2.wav,Z03_Pos08_RC2_75k_0000_1307031508_00001_14_Ch2.wav,Z03,Pos08,0000,1307031508,00001,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos09_RC2_75k_0000\Z03_Pos09_RC2_75k_0000_1307031508\Wav\Z03_Pos09_RC2_75k_0000_1307031508_00000_14_Ch1.wav,Z03_Pos09_RC2_75k_0000_1307031508_00000_14_Ch1.wav,Z03,Pos09,0000,1307031508,00000,Ch1,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos09_RC2_75k_0000\Z03_Pos09_RC2_75k_0000_1307031508\Wav\Z03_Pos09_RC2_75k_0000_1307031508_00000_14_Ch2.wav,Z03_Pos09_RC2_75k_0000_1307031508_00000_14_Ch2.wav,Z03,Pos09,0000,1307031508,00000,Ch2,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos09_RC2_75k_0000\Z03_Pos09_RC2_75k_0000_1307031508\Wav\Z03_Pos09_RC2_75k_0000_1307031508_00001_14_Ch1.wav,Z03_Pos09_RC2_75k_0000_1307031508_00001_14_Ch1.wav,Z03,Pos09,0000,1307031508,00001,Ch1,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z03\Z03_Pos09_RC2_75k_0000\Z03_Pos09_RC2_75k_0000_1307031508\Wav\Z03_Pos09_RC2_75k_0000_1307031508_00001_14_Ch2.wav,Z03_Pos09_RC2_75k_0000_1307031508_00001_14_Ch2.wav,Z03,Pos09,0000,1307031508,00001,Ch2,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos00_RC2_75k_0000\Z04_Pos00_RC2_75k_0000_1307031519\Wav\Z04_Pos00_RC2_75k_0000_1307031519_00000_14_Ch1.wav,Z04_Pos00_RC2_75k_0000_1307031519_00000_14_Ch1.wav,Z04,Pos00,0000,1307031519,00000,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos00_RC2_75k_0000\Z04_Pos00_RC2_75k_0000_1307031519\Wav\Z04_Pos00_RC2_75k_0000_1307031519_00000_14_Ch2.wav,Z04_Pos00_RC2_75k_0000_1307031519_00000_14_Ch2.wav,Z04,Pos00,0000,1307031519,00000,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos00_RC2_75k_0000\Z04_Pos00_RC2_75k_0000_1307031519\Wav\Z04_Pos00_RC2_75k_0000_1307031519_00001_14_Ch1.wav,Z04_Pos00_RC2_75k_0000_1307031519_00001_14_Ch1.wav,Z04,Pos00,0000,1307031519,00001,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos00_RC2_75k_0000\Z04_Pos00_RC2_75k_0000_1307031519\Wav\Z04_Pos00_RC2_75k_0000_1307031519_00001_14_Ch2.wav,Z04_Pos00_RC2_75k_0000_1307031519_00001_14_Ch2.wav,Z04,Pos00,0000,1307031519,00001,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos00_RC2_75k_0001\Z04_Pos00_RC2_75k_0001_1311191421\Wav\Z04_Pos00_RC2_75k_0001_1311191421_00000_14_Ch1.wav,Z04_Pos00_RC2_75k_0001_1311191421_00000_14_Ch1.wav,Z04,Pos00,0001,1311191421,00000,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos00_RC2_75k_0001\Z04_Pos00_RC2_75k_0001_1311191421\Wav\Z04_Pos00_RC2_75k_0001_1311191421_00000_14_Ch2.wav,Z04_Pos00_RC2_75k_0001_1311191421_00000_14_Ch2.wav,Z04,Pos00,0001,1311191421,00000,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos00_RC2_75k_0001\Z04_Pos00_RC2_75k_0001_1311191421\Wav\Z04_Pos00_RC2_75k_0001_1311191421_00001_14_Ch1.wav,Z04_Pos00_RC2_75k_0001_1311191421_00001_14_Ch1.wav,Z04,Pos00,0001,1311191421,00001,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos00_RC2_75k_0001\Z04_Pos00_RC2_75k_0001_1311191421\Wav\Z04_Pos00_RC2_75k_0001_1311191421_00001_14_Ch2.wav,Z04_Pos00_RC2_75k_0001_1311191421_00001_14_Ch2.wav,Z04,Pos00,0001,1311191421,00001,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos00_RC2_75k_0002\Z04_Pos00_RC2_75k_0002_1312031535\Wav\Z04_Pos00_RC2_75k_0002_1312031535_00000_14_Ch1.wav,Z04_Pos00_RC2_75k_0002_1312031535_00000_14_Ch1.wav,Z04,Pos00,0002,1312031535,00000,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos00_RC2_75k_0002\Z04_Pos00_RC2_75k_0002_1312031535\Wav\Z04_Pos00_RC2_75k_0002_1312031535_00000_14_Ch2.wav,Z04_Pos00_RC2_75k_0002_1312031535_00000_14_Ch2.wav,Z04,Pos00,0002,1312031535,00000,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos00_RC2_75k_0002\Z04_Pos00_RC2_75k_0002_1312031535\Wav\Z04_Pos00_RC2_75k_0002_1312031535_00001_14_Ch1.wav,Z04_Pos00_RC2_75k_0002_1312031535_00001_14_Ch1.wav,Z04,Pos00,0002,1312031535,00001,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos00_RC2_75k_0002\Z04_Pos00_RC2_75k_0002_1312031535\Wav\Z04_Pos00_RC2_75k_0002_1312031535_00001_14_Ch2.wav,Z04_Pos00_RC2_75k_0002_1312031535_00001_14_Ch2.wav,Z04,Pos00,0002,1312031535,00001,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos01_RC2_75k_0000\Z04_Pos01_RC2_75k_0000_1307031519\Wav\Z04_Pos01_RC2_75k_0000_1307031519_00000_14_Ch1.wav,Z04_Pos01_RC2_75k_0000_1307031519_00000_14_Ch1.wav,Z04,Pos01,0000,1307031519,00000,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos01_RC2_75k_0000\Z04_Pos01_RC2_75k_0000_1307031519\Wav\Z04_Pos01_RC2_75k_0000_1307031519_00000_14_Ch2.wav,Z04_Pos01_RC2_75k_0000_1307031519_00000_14_Ch2.wav,Z04,Pos01,0000,1307031519,00000,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos01_RC2_75k_0000\Z04_Pos01_RC2_75k_0000_1307031519\Wav\Z04_Pos01_RC2_75k_0000_1307031519_00001_14_Ch1.wav,Z04_Pos01_RC2_75k_0000_1307031519_00001_14_Ch1.wav,Z04,Pos01,0000,1307031519,00001,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos01_RC2_75k_0000\Z04_Pos01_RC2_75k_0000_1307031519\Wav\Z04_Pos01_RC2_75k_0000_1307031519_00001_14_Ch2.wav,Z04_Pos01_RC2_75k_0000_1307031519_00001_14_Ch2.wav,Z04,Pos01,0000,1307031519,00001,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos01_RC2_75k_0001\Z04_Pos01_RC2_75k_0001_1311191422\Wav\Z04_Pos01_RC2_75k_0001_1311191422_00000_14_Ch1.wav,Z04_Pos01_RC2_75k_0001_1311191422_00000_14_Ch1.wav,Z04,Pos01,0001,1311191422,00000,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos01_RC2_75k_0001\Z04_Pos01_RC2_75k_0001_1311191422\Wav\Z04_Pos01_RC2_75k_0001_1311191422_00000_14_Ch2.wav,Z04_Pos01_RC2_75k_0001_1311191422_00000_14_Ch2.wav,Z04,Pos01,0001,1311191422,00000,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos01_RC2_75k_0001\Z04_Pos01_RC2_75k_0001_1311191422\Wav\Z04_Pos01_RC2_75k_0001_1311191422_00001_14_Ch1.wav,Z04_Pos01_RC2_75k_0001_1311191422_00001_14_Ch1.wav,Z04,Pos01,0001,1311191422,00001,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos01_RC2_75k_0001\Z04_Pos01_RC2_75k_0001_1311191422\Wav\Z04_Pos01_RC2_75k_0001_1311191422_00001_14_Ch2.wav,Z04_Pos01_RC2_75k_0001_1311191422_00001_14_Ch2.wav,Z04,Pos01,0001,1311191422,00001,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos01_RC2_75k_0002\Z04_Pos01_RC2_75k_0002_1312031536\Wav\Z04_Pos01_RC2_75k_0002_1312031536_00000_14_Ch1.wav,Z04_Pos01_RC2_75k_0002_1312031536_00000_14_Ch1.wav,Z04,Pos01,0002,1312031536,00000,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos01_RC2_75k_0002\Z04_Pos01_RC2_75k_0002_1312031536\Wav\Z04_Pos01_RC2_75k_0002_1312031536_00000_14_Ch2.wav,Z04_Pos01_RC2_75k_0002_1312031536_00000_14_Ch2.wav,Z04,Pos01,0002,1312031536,00000,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos01_RC2_75k_0002\Z04_Pos01_RC2_75k_0002_1312031536\Wav\Z04_Pos01_RC2_75k_0002_1312031536_00001_14_Ch1.wav,Z04_Pos01_RC2_75k_0002_1312031536_00001_14_Ch1.wav,Z04,Pos01,0002,1312031536,00001,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos01_RC2_75k_0002\Z04_Pos01_RC2_75k_0002_1312031536\Wav\Z04_Pos01_RC2_75k_0002_1312031536_00001_14_Ch2.wav,Z04_Pos01_RC2_75k_0002_1312031536_00001_14_Ch2.wav,Z04,Pos01,0002,1312031536,00001,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos02_RC2_75k_0000\Z04_Pos02_RC2_75k_0000_1307031520\Wav\Z04_Pos02_RC2_75k_0000_1307031520_00000_14_Ch1.wav,Z04_Pos02_RC2_75k_0000_1307031520_00000_14_Ch1.wav,Z04,Pos02,0000,1307031520,00000,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos02_RC2_75k_0000\Z04_Pos02_RC2_75k_0000_1307031520\Wav\Z04_Pos02_RC2_75k_0000_1307031520_00000_14_Ch2.wav,Z04_Pos02_RC2_75k_0000_1307031520_00000_14_Ch2.wav,Z04,Pos02,0000,1307031520,00000,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos02_RC2_75k_0000\Z04_Pos02_RC2_75k_0000_1307031520\Wav\Z04_Pos02_RC2_75k_0000_1307031520_00001_14_Ch1.wav,Z04_Pos02_RC2_75k_0000_1307031520_00001_14_Ch1.wav,Z04,Pos02,0000,1307031520,00001,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos02_RC2_75k_0000\Z04_Pos02_RC2_75k_0000_1307031520\Wav\Z04_Pos02_RC2_75k_0000_1307031520_00001_14_Ch2.wav,Z04_Pos02_RC2_75k_0000_1307031520_00001_14_Ch2.wav,Z04,Pos02,0000,1307031520,00001,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos02_RC2_75k_0001\Z04_Pos02_RC2_75k_0001_1311191422\Wav\Z04_Pos02_RC2_75k_0001_1311191422_00000_14_Ch1.wav,Z04_Pos02_RC2_75k_0001_1311191422_00000_14_Ch1.wav,Z04,Pos02,0001,1311191422,00000,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos02_RC2_75k_0001\Z04_Pos02_RC2_75k_0001_1311191422\Wav\Z04_Pos02_RC2_75k_0001_1311191422_00000_14_Ch2.wav,Z04_Pos02_RC2_75k_0001_1311191422_00000_14_Ch2.wav,Z04,Pos02,0001,1311191422,00000,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos02_RC2_75k_0001\Z04_Pos02_RC2_75k_0001_1311191422\Wav\Z04_Pos02_RC2_75k_0001_1311191422_00001_14_Ch1.wav,Z04_Pos02_RC2_75k_0001_1311191422_00001_14_Ch1.wav,Z04,Pos02,0001,1311191422,00001,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos02_RC2_75k_0001\Z04_Pos02_RC2_75k_0001_1311191422\Wav\Z04_Pos02_RC2_75k_0001_1311191422_00001_14_Ch2.wav,Z04_Pos02_RC2_75k_0001_1311191422_00001_14_Ch2.wav,Z04,Pos02,0001,1311191422,00001,Ch2,1,train
